Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E
27/01/1941,De los Santos,neutral,derrota,0,3,Independiente,1° fecha del Internacional Nocturno 1941 (amistoso),Gasómetro,Rafael Carou,"Bruno Barrionuevo; Carlos Marinelli y Cosme Attadia; Juan M Bongiovanni, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Rogelio Barros, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","Bello; Sanguinetti y Antorena; Martínez, Leguizamón y Castellanos; Maril, De la Mata, Arsenio Erico, Reuben y Zorrilla.",foto,5 GOL Arsenio Erico (IND)</br>55 GOL Maril (IND)</br>71 GOL De la Mata (IND),45,90,0,0
05/02/1941,De los Santos,neutral,empate,1,1,Combinado de Rosario,2° fecha del Internacional Nocturno 1941 (amistoso),Gasómetro,Juan J. Álvarez,"Bruno Barrionuevo; Carlos Marinelli y Juan D Rodríguez; Ramón Gazzáneo, Manuel Giúdice y Jorge Titonell; Carlos Belfiore, Rogelio Barros, Ismael Zabaleta, Emilio Baldonedo y Plácido Rodríguez.","Heredia; Gilli y Lezcano; Eguiluz, Perucca y Reinoso; Villarino, Cisterna, Hayes, Morosano y Ferreyra.",foto,4 GOL Perucca (ROS)</br>88 GOL Carlos Belfiore (HUR),45,90,0,0
12/02/1941,De los Santos,neutral,victoria,4,1,Fluminense (Brasil),3° fecha del Internacional Nocturno 1941 (amistoso),Gasómetro,Ubaldo Ruiz,"Bruno Barrionuevo; Carlos Marinelli y Juan D Rodríguez; Ramón Gazzaneo, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Ramón Guerra, Ismael Zabaleta, Emilio Baldonedo y Plácido Rodríguez.","Batataes (27 Ángel Capuano); Arthur y Guimaraes; Alfonsinho, Espineli y Brant; Adílson, Pedro Nunes, Russo, Tim y Hércules.",foto,14 GOL Emilio Baldonedo (HUR)</br>26 GOL Ramón Guerra (HUR)</br>34 GOL Ismael Zabaleta (HUR)</br>43 GOL Hércules (FLU) -penal-</br>85 GOL Plácido Rodríguez (HUR),45,90,0,0
17/02/1941,De los Santos,neutral,victoria,3,1,Flamengo RJ (Brasil),4° fecha del Internacional Nocturno 1941 (amistoso),Chacarita Juniors,Ubaldo Ruiz,"Bruno Barrionuevo; Carlos Marinelli y Juan D Rodríguez; Ramón Gazzaneo, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Ramón Guerra (65 Delfín Unzué), Ismael Zabaleta, Emilio Baldonedo y Plácido Rodríguez.","Iustrich (58 Valter); Domingos da Guía y Osvaldo; Joselino (25 Pichim), Volante y Argemiro; Saa, Zizinho, Caxambú, Nandino y Jarbas (78 Armadinho).",foto,14 GOL Jarbas (FLA)</br>15 GOL Ismael Zabaleta (HUR)</br>57 GOL Ismael Zabaleta (HUR)</br>80 GOL Ismael Zabaleta (HUR),45,90,0,0
21/02/1941,De los Santos,neutral,empate,0,0,Independiente,1° fase del Relámpago 1941,Chacarita,Rafael Carou,"Bruno Barrionuevo; Carlos Marinelli y Juan D Rodríguez; Gazaneo, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Ramón Guerra, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","Carlés; Facio y Antorena; Franzolino, Puentes y Castellanos; Vilariño, Maigán, Arsenio Erico, Reuben y Zorrilla.",foto,1° Tiempo: Huracán 0x0 Independiente</br>Penales: 5-4,20,40,0,0
21/02/1941,De los Santos,neutral,victoria,1,0,San Lorenzo de Almagro,Semifinal del Relámpago 1941,Chacarita,desconocido,"Bruno Barrionuevo; Carlos Marinelli y Juan D Rodríguez; Gazaneo, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Ramón Guerra, Ismael Zabaleta, Emilio Baldonedo y Plácido Rodríguez.","Heredia; Díaz y González; Zubieta, F García y Arnaldo; De Lara, Rinaldo Martino, Isidro Lángara, Diego García y Rosendo.",foto,9 GOL Emilio Baldonedo (HUR),20,40,0,0
21/02/1941,De los Santos,neutral,derrota,0,1,Combinado de Rosario,Final del Relámpago 1941,Chacarita,Rafael Carou,"Bruno Barrionuevo; Carlos Marinelli y Juan D Rodríguez; Gazaneo, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Delfín Unzué, Ismael Zabaleta, Emilio Baldonedo y Plácido Rodríguez.","Maffei; Lazcano y Sobrero; Eguiluz, Ríos y Fogel; Heredia, Franco, René Pontoni, Morosano y Ferreyra.",foto,19 GOL Heredia (ROS),20,40,0,0
26/03/1941,De los Santos,local,victoria,3,1,Rampla Juniors (Uruguay),Amistoso 1941,La Quema,desconocido,Huracán,-,foto,sin datos,45,90,0,0
30/03/1941,De los Santos,local,victoria,3,0,Rosario Central,1° fecha del Campeonato 1941,La Quema,Juan J. Álvarez,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Carlos Martínez, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Ramón Guerra, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","Ferrari; Lescano y Dezorzi; Eguiluz, Ríos y Fogel; Heredia, Antúnez, J Martínez, Gómez y Vilariño.",foto,8 GOL Emilio Baldonedo (HUR)</br>35 GOL Ramón Guerra (HUR)</br>51 GOL Emilio Baldonedo (HUR),45,90,0,0
06/04/1941,De los Santos,visitante,victoria,3,1,Independiente,2° fecha del Campeonato 1941,Doble Visera,Domingo Solari,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Carlos Martínez, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Ramón Guerra, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","Bello; Sanguinetti y Coletta; C Martínez, Leguizamón y Battagliero; Maril, De la Mata, Arsenio Erico, Antonio Sastre y Zorrilla.",foto,6 GOL Herminio Masantonio (HUR)</br>48 GOL Maril (IND)</br>57 GOL Herminio Masantonio (HUR)</br>71 GOL Emilio Baldonedo (HUR),45,90,0,0
13/04/1941,De los Santos,local,victoria,4,2,Lanús,3° fecha del Campeonato 1941,La Quema,Bartolomé Macías,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Roberto Sbarra, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","Yustrich; Ducca y López; Calzón, Strembel y Carreras; Vidal, Lorenzo, Arrieta, García y Grandín.",foto,5 GOL Arrieta (LAN)</br>11 GOL Arrieta (LAN)</br>28 GOL López (HUR) -en contra-</br>31 GOL Herminio Masantonio (HUR)</br>42 GOL Norberto Méndez (HUR)</br>56 GOL Emilio Baldonedo (HUR),45,90,0,0
20/04/1941,De los Santos,visitante,derrota,2,5,San Lorenzo de Almagro,4° fecha del Campeonato 1941,Gasómetro,Celestino Destaillats,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Roberto Sbarra, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","Heredia; González y Díaz; Ángel Zubieta, Grecco y Arnaldo; C Rodríguez de Lara, Borgnia, Isidro Lángara, Rinaldo Martino y Nicolau.",foto,10 GOL Isidro Lángara (SLA)</br>37 GOL Emilio Baldonedo (HUR)</br>40 GOL Isidro Lángara (SLA)</br>43 GOL Rinaldo Martino (SLA)</br>79 GOL Carlos Marinelli (SLA) -en contra-</br>80 GOL Emilio Baldonedo (HUR)</br>89 GOL Nicolau (SLA),45,90,0,0
27/04/1941,De los Santos,local,derrota,1,2,River Plate,5° fecha del Campeonato 1941,La Quema,Bartolomé Macías,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Roberto Sbarra, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","Barrios; Vaghi y Cadilla; Ramos, Bruno Rodolfi y Aarón Wergifker; Carlos Peucelle, José Moreno, Roberto D'Alessandro, Ángel Labruna y Deambrosi.",foto,23 GOL Cadilla (HUR) -en contra-</br>60 GOL Roberto D'Alessandro (RPL)</br>61 GOL Emilio Baldonedo (HUR),45,90,0,0
04/05/1941,De los Santos,visitante,derrota,0,1,Boca Juniors,6° fecha del Campeonato 1941,La Bombonera,Rafael Carou,"Bruno Barrionuevo; Adolfo Gilli y Jorge Alberti; Roberto Sbarra, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","Bresoli; Ibáñez y Valussi; López, Lazzatti y Arico Suárez; Rosell, Alarcón, Jaime Sarlanga, Carniglia y Emeal.",foto,56 GOL Rosell (BJU),45,90,0,0
11/05/1941,De los Santos,local,victoria,3,2,Estudiantes (La Plata),7° fecha del Campeonato 1941,La Quema,Eugenio Braun,"Bruno Barrionuevo; Adolfo Gilli y Jorge Alberti; Carlos Martínez, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Ramón Guerra, Emilio Baldonedo y Plácido Rodríguez.","Gabriel Ogando; E Rodríguez y Palma; Blotto, Ongaro y Garcerón; Gagliardo, Negri, Gómez, Cirico y Manuel Pelegrina.",foto,4 GOL Emilio Baldonedo (HUR)</br>6 GOL Juan J Negri (ELP)</br>39 GOL Emilio Baldonedo (HUR)</br>36 GOL Ramón Guerra (HUR)</br>72 GOL Gagliardo (ELP),45,90,0,0
18/05/1941,De los Santos,visitante,victoria,4,2,Atlanta,8° fecha del Campeonato 1941,Villa Crespo,Bartolomé Macías,"Bruno Barrionuevo; Adolfo Gilli y Jorge Alberti; C Martínez, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Ramón Guerra, Emilio Baldonedo y Plácido Rodríguez.","Claudio Vacca; Tarrío y Bedia; Viana, Valle y Aguirre; Tenorio, Ismael Zabaleta, Pairoux, F Rodríguez y J Martínez.",foto,13 GOL Ramón Guerra (HUR)</br>27 GOL Emilio Baldonedo (HUR)</br>58 GOL Ramón Guerra (HUR)</br>68 GOL Pairoux (ATL)</br>74 GOL Emilio Baldonedo (HUR)</br>89 GOL Valle (ATL),45,90,0,0
25/05/1941,De los Santos,local,victoria,3,1,Newell's Old Boys (Rosario),9° fecha del Campeonato 1941,La Quema,Eduardo Forte,"Bruno Barrionuevo; Adolfo Gilli y Jorge Alberti; Carlos Martínez, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Ramón Guerra, Emilio Baldonedo y Plácido Rodríguez.","Honores; N Gilli y Sobrero; Carlucci, Perucca y Reynoso; Belén, Canteli, René Pontoni, Morosano y Ferreyra.",foto,2 GOL Plácido Rodríguez (HUR)</br>39 GOL Emilio Baldonedo (HUR)</br>47 GOL Plácido Rodríguez (HUR)</br>59 GOL Canteli (NOB),45,90,0,0
01/06/1941,De los Santos,visitante,empate,2,2,Racing Club,10° fecha del Campeonato 1941,Racing,Bartolomé Macías,"Bruno Barrionuevo; Adolfo Gilli y Jorge Alberti; Carlos Martínez, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Ramón Guerra, Emilio Baldonedo y Plácido Rodríguez.","Cuello; Salomón y H García; A Díaz, J Díaz y J García; Devizia, F Díaz, Liztherman, Delfín Benítez Cáceres y Enrique García.",foto,38 GOL Ramón Guerra (HUR)</br>62 GOL García (RAC)</br>81 GOL Liztherman (RAC)</br>88 GOL Norberto Méndez (HUR),45,90,0,0
08/06/1941,Stábile,local,derrota,1,3,Banfield,11° fecha del Campeonato 1941,La Quema,Celestino Destaillats,"Bruno Barrionuevo; Adolfo Gilli y Jorge Alberti; Carlos Martínez, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","Besuzzo; Gualdoni y Menéndez; Cuenya, Scavone y De Terán; Laporta, Caffaratti, Alcalde, Sanz y Silvera.",foto,10 GOL Alcalde (BAN)</br>15 GOL Sanz (BAN)</br>20 GOL Herminio Masantonio (HUR)</br>71 EXP Menéndez (BAN)</br>89 GOL Silvera (BAN),45,90,0,0
15/06/1941,Stábile,local,empate,2,2,Tigre,12° fecha del Campeonato 1941,La Quema,Leopoldo Amoroso,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Carlos Martínez, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Ramón Guerra, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","José Monjo; Hazaña y Medina; Kagel, Eusebio Videla y Rubio; Tosoni, Sandoval, Marvezy, Troncoso y Tamborenea.",foto,3 GOL Manuel Giúdice (HUR)</br>44 GOL Marvezy (TIG)</br>59 GOL Sandoval (TIG)</br>61 GOL Herminio Masantonio (HUR),45,90,0,0
22/06/1941,Stábile,visitante,victoria,3,0,Platense,13° fecha del Campeonato 1941,Saavedra,Ubaldo Ruiz,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Carlos Martínez, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","López; Aldabe y Boero; Espe-rón, Toledo y Coloccini; Orlando, Prado, Arigós, Cisterna y Torielli.",foto,49 GOL Herminio Masantonio (HUR)</br>59 GOL Manuel Giúdice (HUR)</br>78 GOL Rubén Perdomo (HUR),45,90,0,0
29/06/1941,Stábile,local,victoria,3,2,Gimnasia y Esgrima (La Plata),14° fecha del Campeonato 1941,La Quema,Humberto Dottori,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Carlos Martínez, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","Jurandyr; Tombell y Delovo; Covacich, Scarone y Enrique Cerioni; Fernández, Fidel, Orleans, P Cerioni y Arregui.",foto,15 GOL Herminio Masantonio (HUR)</br>48 GOL Fidel (GLP)</br>55 GOL Orleans (GLP)</br>56 GOL Herminio Masantonio (HUR)</br>83 GOL Norberto Méndez (HUR),45,90,0,0
06/07/1941,Stábile,visitante,empate,0,0,Ferro C. Oeste,15° fecha del Campeonato 1941,Caballito,Juan J. Álvarez,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Carlos Martínez, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","Sebastián Gualco; Noceda y Garavano; Morales, Corvetto y Fariña; Natino, Páez, Pont, Pérez y Danza.",foto,1° Tiempo: Ferro 0x0 Huracán,45,90,0,0
00/07/1941,Stábile,visitante,victoria,4,1,Liga de Tucumán,Amistoso 1941,(Tucumán),desconocido,Huracán,Rival,foto,sin datos,45,90,0,0
00/07/1941,Stábile,visitante,empate,2,2,Argentinos del Norte (Tucumán),Amistoso 1941,(Tucumán),desconocido,Huracán,Rival,foto,sin datos,45,90,0,0
20/07/1941,Stábile,visitante,derrota,2,3,Rosario Central,16° fecha del Campeonato 1941,Arroyito (Rosario),Eugenio Braun,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Carlos Martínez, Roberto Sbarra y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","Ferrari; Lescano y Verga; Casalini, Fernández y Fogel; Heredia, Nobrega, Hayes, Waldino Aguirre y Vilariño.",foto,44 GOL Nobrega (RCE)</br>47 GOL Hayes (RCE)</br>68 GOL Plácido Rodríguez (HUR)</br>87 GOL Hayes (RCE)</br>89 GOL Roberto Sbarra (HUR),45,90,0,0
27/07/1941,Stábile,local,derrota,1,2,Independiente,17° fecha del Campeonato 1941,La Quema,Ubaldo Ruiz,"Bruno Barrionuevo; Carlos Marinelli y Adolfo Gilli; Carlos Martínez, Roberto Sbarra y Jorge Titonell; Delfín Unzué, Ramón Guerra, Herminio Masantonio, Emilio Baldonedo y Plácido Rodríguez.","Bello; Fazio y Antorena; Celestino Martínez, Álvarez y Battagliero; Maril, Vicente De la Mata, Arsenio Erico, Antonio Sastre y Funes.",foto,40 GOL Vicente De la Mata (IND)</br>55 GOL Arsenio Erico (IND)</br>69 GOL Herminio Masantonio (HUR),45,90,0,0
03/08/1941,Stábile,visitante,victoria,2,1,Lanús,18° fecha del Campeonato 1941,Lanús,Leopoldo Amoroso,"Ramón Ledesma; Carlos Marinelli y Adolfo Gilli; Carlos Martínez, Roberto Sbarra y Jorge Titonell; Delfín Unzué, Norberto Méndez, Ramón Guerra, Juan J Novo y Oscar Corso.","Juan E Yustrich; Ducca y Huertas; Cal-zón, Strembel y Mesa; Vidal, Lorenzo, Arrieta, García y Grandín.",foto,9 GOL Ramón Guerra (HUR)</br>18 GOL Arrieta (LAN)</br>89 GOL Oscar Corso (HUR),45,90,0,0
10/08/1941,Stábile,local,derrota,0,3,San Lorenzo de Almagro,19° fecha del Campeonato 1941,La Quema,Eugenio Braun,"Ramón Ledesma; Adolfo Gilli y Carlos Marinelli; Carlos Martínez, Roberto Sbarra y Jorge Titonell; Delfín Unzué, Norberto Méndez, Ramón Guerra, Juan J Novo y Oscar Corso.","Heredia; Vanzini y Díaz; Ángel Zubieta, Grecco y Arnaldo; Fattoni, Borgnia, Isidro Lángara, Rinaldo Martino y Nicolau.",foto,22 GOL Rinaldo Martino (SLA)</br>29 GOL Rinaldo Martino (SLA)</br>39 GOL Borgnia (SLA),45,90,0,0
17/08/1941,Stábile,visitante,empate,0,0,River Plate,20° fecha del Campeonato 1941,Monumental,Rafael Carou,"Ramón Ledesma; Carlos Marinelli y Adolfo Gilli; Carlos Martínez, Roberto Sbarra y Jorge Titonell; Delfín Unzué, Norberto Méndez, Ramón Guerra, Juan J Novo y Oscar Corso.","Barrios; Vaghi y Cadilla; Yácono, Bruno Rodolfi y Carlos Peucelle; Muñoz, José Moreno, Roberto D'Alessandro, Ángel Labruna y Adolfo Pedernera.",foto,1° Tiempo: River 0x0 Huracán,45,90,0,0
24/08/1941,Laguna,local,derrota,2,3,Boca Juniors,21° fecha del Campeonato 1941,La Quema,Bartolomé Macías,"Ramón Ledesma; Carlos Marinelli y Adolfo Gilli; Carlos Martínez, Roberto Sbarra y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Ramón Guerra, Delfín Unzué y Plácido Rodríguez.","Bresoli; Ibáñez y Valussi; Sosa, Ernesto Lazzatti y Penas; Mario Boyé, Carniglia, Monestés, Alarcón y Rosell.",foto,15 GOL Norberto Méndez (HUR)</br>54 GOL Ramón Guerra (HUR)</br>63 GOL Lazzatti (BJU)</br>75 GOL Monestés (BJU)</br>77 GOL Rosell (BJU),45,90,0,0
31/08/1941,Laguna,visitante,empate,1,1,Estudiantes (La Plata),22° fecha del Campeonato 1941,Uno (La Plata),Rafael Carou,"Ramón Ledesma; Carlos Marinelli y Adolfo Gilli; Roberto Sbarra, Manuel Giúdice y Jorge Titonell; Juan C Salvini, Norberto Méndez, Ramón Guerra, Delfín Unzué y Plácido Rodríguez.","Gabriel Ogando; E Rodríguez y Palma; Blotto, Ongaro y Sande; Gagliardo, Juan J Negri, Laferrara, Ribeiro Mora y Manuel Pelegrina.",foto,12 GOL Laferrara (ELP)</br>88 GOL Ramón Guerra (HUR),45,90,0,0
07/09/1941,Laguna,local,derrota,0,2,Atlanta,23° fecha del Campeonato 1941,La Quema,Rafael Carou,"Ramón Ledesma; Carlos Marinelli y Adolfo Gilli; Roberto Sbarra, Manuel Giúdice y Jorge Titonell; Juan C Salvini, Norberto Méndez, Herminio Masantonio, Delfín Unzué y Plácido Rodríguez.","Claudio Vacca; Tarrío y Bedia; Valdatti, Valle y Aguirre; Raviolo, Ciraolo, Ismael Zabaleta, F Rodríguez y Martínez.",foto,50 GOL F Rodríguez (ATL)</br>74 GOL F Rodríguez (ATL),45,90,0,0
14/09/1941,Laguna,visitante,derrota,1,3,Newell's Old Boys,24° fecha del Campeonato 1941,Parque Independencia (Rosario),Rafael Carou,"Ramón Ledesma; Carlos Marinelli y Adolfo Gilli; Roberto Sbarra, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Ramón Guerra y Plácido Rodríguez.","Honores; Garbagnoli y Sobrero; Carlucci, Perucca y Pellegrini; Gayol, Canteli, René Pontoni, Morosano y Ferreyra.",foto,16 GOL René Pontoni (NOB)</br>28 GOL Canteli (NOB)</br>41 GOL Canteli (NOB)</br>83 GOL Herminio Masantonio (HUR),45,90,0,0
21/09/1941,Laguna,local,derrota,0,1,Racing Club,25° fecha del Campeonato 1941,La Quema,Alfredo D'Espósito,"Ramón Ledesma; Adolfo Gilli y Jorge Alberti; Roberto Sbarra, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Ramón Guerra y Plácido Rodríguez.","Cuello; Salomón y Vidal; Bruno, Coccellato y J García; Devizia, F Díaz, Benítez Cáceres, Zito y E García.",foto,58 GOL Plácido Rodríguez (HUR),45,90,0,0
28/09/1941,Laguna,visitante,victoria,3,1,Banfield,26° fecha del Campeonato 1941,Florencio Sola,José Cángaro,"Ramón Ledesma; Adolfo Gilli y Jorge Alberti; Roberto Sbarra, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Ramón Guerra y Plácido Rodríguez.","Besuzzo; Gualdoni y Fatechi; Cuenya, Scavone y Alonso; Laporta, Caffaratti, Alcalde, Sanz y Silvera.",foto,11 GOL Herminio Masantonio (HUR)</br>43 GOL Herminio Masantonio (HUR)</br>78 GOL Laporta (BAN)</br>88 GOL Ramón Guerra (HUR),45,90,0,0
05/10/1941,Laguna,visitante,derrota,1,3,Tigre,27° fecha del Campeonato 1941,Victoria,Juan J. Molinari,"Ramón Ledesma; Adolfo Gilli y Jorge Alberti; Victorio Adamo, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Ramón Guerra y Delfín Unzué.","García; Basso y Medina; Kagel, Rubio y Oubiñas; Tosoni, Sandoval, Marvezy, Troncoso y Gayol.",foto,3 GOL Sandoval (TIG)</br>6 GOL Tosoni (TIG)</br>53 GOL Tosoni (TIG)</br>68 GOL Rubén Perdomo (HUR),45,90,0,0
12/10/1941,Laguna,local,empate,1,1,Platense,28° fecha del Campeonato 1941,La Quema,Leopoldo Amoroso,"Ramón Ledesma; Adolfo Gilli y Jorge Alberti; Carlos Martínez, Manuel Giúdice y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Ramón Guerra y Delfín Unzué.","López; Aldabe y Boero; Zárraga, Toledo y Coloccini; Ksseiri, Oviedo, Amiano, Cisterna y Torielli.",foto,55 GOL Manuel Giúdice (HUR)</br>57 GOL Amiano (PLA),45,90,0,0
19/10/1941,Laguna,visitante,victoria,3,0,Gimnasia y Esgrima (La Plata),29° fecha del Campeonato 1941,El Bosque (La Plata),Ubaldo Ruiz,"Ramón Ledesma; Carlos Marinelli y Jorge Alberti; Carlos Martínez, Roberto Sbarra y Jorge Titonell; Rubén Perdomo, Norberto Méndez, Herminio Masantonio, Ramón Guerra y Delfín Unzué.","Muñiz; Blanes y Delovo; Tombell, Scarone y Cerioni; Pérez, Sabio, Cerioni, Orleans y Arregui.",foto,69 LES Rubén Perdomo (HUR)</br>70 GOL Herminio Masantonio (HUR)</br>75 GOL Ramón Guerra (HUR)</br>86 GOL Herminio Masantonio (HUR),45,90,0,0
26/10/1941,Laguna,local,victoria,4,1,Ferro C. Oeste,30° fecha del Campeonato 1941,La Quema,Juan J. Álvarez,"Ramón Ledesma; Carlos Marinelli y Jorge Alberti; Carlos Martínez, Roberto Sbarra y Jorge Titonell; Delfín Unzué, Norberto Méndez, Herminio Masantonio, Ramón Guerra y Oscar Corso.","Rizzo; Pantanali y Garavano; Morales, Corvetto y Fariña; Lijé, Godoy, Pícaro, Pérez y Lamela.",foto,5 GOL Godoy (FCO)</br>11 GOL Roberto Sbarra (HUR)</br>15 GOL Norberto Méndez (HUR)</br>38 GOL Herminio Masantonio (HUR)</br>53 GOL Herminio Masantonio (HUR),45,90,0,0
01/11/1941,Laguna,neutral,victoria,1,0,Independiente,1° fase de Copa Escobar 1941,Gasómetro,Juan J. Álvarez,"Ledesma; Carlos Marinelli y Jorge Alberti; Carlos Martínez, Roberto Sbarra y Jorge Titonell; Delfín Unzué, Ramón Guerra, Herminio Masantonio, Novo y Oscar Corso.","Thadeu; Sanguinetti y Antorena; C. Martínez, Álvarez y Battagliero; Paz, Coll, Erico, Sastre y Mourín.",foto,1° Tiempo: Huracán 0x0 Independiente</br>22 GOL Novo (HUR),20,40,0,0
02/11/1941,Laguna,neutral,victoria,2,1,Newell's Old Boys (Rosario),Semifinal de Copa Escobar 1941,Monumental,Ubaldo Ruiz,"Ledesma; Carlos Marinelli y Jorge Alberti; Carlos Martínez, Manuel Giúdice y Jorge Titonell; Delfín Unzué, Ramón Guerra, Herminio Masantonio, Novo y Oscar Corso.","Honores; Gilli y Sobrero; Molinari, Ángel Perucca y Pellegrini; Romero, Canteli, René Pontoni, Morosano y Queirolo.",foto,4 GOL Herminio Masantonio (HUR)</br>11 GOL Herminio Masantonio (HUR)</br>1° Tiempo: Huracán 2x0 Newell's</br>26 GOL Morosano (NOB),20,40,0,0
