Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E
05/08/1923,Vázquez,local,victoria,6,0,El Porvenir,16° fecha del Campeonato 1923,Parque Pereyra,Pérez,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Cesáreo Onzari.","Garbarino; Landini y Serramía; García, A Sacarello y Aragón; Castelli, Cherro, C Sacarello, Verias y Gurrutchague.",foto,15 GOL Alfredo Larmeu (HUR)</br>30 GOL Ángel Chiessa (HUR)</br>43 GOL Alfredo Larmeu (HUR)</br>63 GOL Alfredo Larmeu (HUR)</br>76 GOL Cesáreo Onzari (HUR)</br>85 GOL Cesáreo Onzari (HUR),45,90,0,0
15/08/1923,Vázquez,local,victoria,2,0,Estudiantes (La Plata),17° fecha del Campeonato 1923,Parque Pereyra,López,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Cesáreo Onzari.","Julio R González; Gallo y Saúl Calandra; Latorre Lelong, F González y Luna; Fernández, Bellomo, Irurieta, Echeverría y J Calandra.",foto,2 GOL Alfredo Larmeu (HUR)</br>7 GOL Ángel Chiessa (HUR),45,90,0,0
16/09/1923,Vázquez,visitante,victoria,2,1,Del Plata,18° fecha del Campeonato 1923,Parque Pereyra,Louzao,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Ernesto Blanco.","Schiaffino; Durante y Gaete; Bassadone, Seregni y Badaracco; Tomaselli, Cartagenova, Marini, Pomadé y Rivet.",foto,40 GOL Alfredo Larmeu (HUR)</br>51 GOL Ángel Chiessa (HUR)</br>81 GOL Cartegenova (DPL),45,90,0,0
23/09/1923,Vázquez,visitante,victoria,3,1,Palermo,19° fecha del Campeonato 1923,Palermo,Scarone,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Bertagni.","Masullo; Grimaldi y Canterini; Miles, Morganti y Marchesse; Camargo, Stagnaro, Echeverría, Vega y Medina.",foto,28 GOL Alfredo Larmeu (HUR)</br>54 GOL Alfredo Larmeu (HUR)</br>71 GOL Juan B Rodríguez (HUR)</br>88 GOL Echeverría (PAL),45,90,0,0
07/10/1923,Vázquez,visitante,victoria,3,1,San Fernando,20° fecha del Campeonato 1923,San Fernando,Pérez,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Cesáreo Onzari.","Cuccarese; Etchegaray y L Pérez; Méndez, Bruzzone y Cóppola; Campos, C González, Amicarelli, J González y Torres.",foto,15 GOL Alfredo Larmeu (HUR)</br>60 GOL Amicarelli (SFE)</br>85 GOL Coppola (HUR) -en contra-</br>87 GOL Ángel Chiessa (HUR),45,90,0,0
14/10/1923,Vázquez,local,victoria,2,0,Progresista,21° fecha del Campeonato 1923,Progresista,Pérez,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Cesáreo Onzari.","Lotta; Cartasegna y Ortega; Márquez, Palazzi y Magistrelli; A. González, Ameri, Carreras, Estevarena y C González.",foto,30 GOL Juan B Rodríguez (HUR)</br>38 GOL Ángel Chiessa (HUR),45,90,0,0
21/10/1923,Vázquez,visitante,empate,0,0,El Porvenir,22° fecha del Campeonato 1923,Pavón 2300,Novarino,"Vicente Marmo; Antonio Sande y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Chiarante, Alfredo Larmeu, Bertagni y Cesáreo Onzari.","Castillo; Serramía y Landini; Regino Aragón, A Sacarello y Malerva; Gravano, C Sacarello, Goicochea, Tubío y Gurrutchague.",foto,1° Tiempo: El Porvenir 0x0 Huracán,45,90,0,0
01/11/1923,Vázquez,local,empate,1,1,Temperley,23° fecha del Campeonato 1923,Parque Pereyra,Félix Maffioli,"Julio R González; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Cesáreo Onzari.","Muñoz; Marolla y Durruty; Somón, Sosa y Perri; Salvetti, Fernández, Soracco, Piazzo y Perinetti.",foto,22 GOL Soracco (TEM)</br>74 GOL Alfredo Larmeu (HUR),45,90,0,0
04/11/1923,Vázquez,visitante,victoria,4,1,Porteño,24° fecha del Campeonato 1923,Porteño,Muzzio,"Julio R González; Juan F Pratto y Julio Pérez; Cayetano Federico, Antonio Sande y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Ernesto Blanco.","Craig; Presta y Ferrario; J. Vivaldo, O’Gorman y Arlandini; Muriñigo, N. Vivaldo, Sanday, Loncan y Abella.",foto,15 GOL Alfredo Larmeu (HUR)</br>37 GOL Ángel Chiessa (HUR)</br>38 GOL Alfredo Larmeu (HUR)</br>56 GOL Adán Loizo (HUR)</br>78 GOL N Vivaldo (POR),45,90,0,0
11/11/1923,Vázquez,local,victoria,2,0,Urquiza,25° fecha del Campeonato 1923,Parque Pereyra,Novarino,"Julio R González; Carlos Nobile y Juan F Pratto; Cayetano Federico, Antonio Sande y Juan B Scurzoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Salvarredi y Ángel Chiessa.","Marcelino; Smulski y Pellini; Tarducci, Losi y N. Catalano; A. González Aguirre, Busolini, A. Catalano, Dándolo y Ambrosetti.",foto,2 GOL Alfredo Larmeu (HUR)</br>69 GOL Alfredo Larmeu (HUR),45,90,0,0
18/11/1923,Vázquez,visitante,derrota,2,4,Del Plata,Copa Nuevo Banco Italiano 1923 (amistoso),Parque Pereyra,desconocido,"Julio R González; Julio Pérez y Juan F Pratto; Cayetano Federico, Antonio Sande y Juan B Scursoni; Stábile, Juan B Rodríguez, Ahumada, Ángel Chiessa y Ernesto Blanco.","Schiffino; Durante y Badaracco; Murgr, Seregni y G. Badaracco; Tomaselli, Figueroa, Castro, Cartagenova y Rivet.",foto,GOL Figueroa (DPL)</br>GOL Figueroa (DPL)</br>GOL Rivet (DPL)</br>GOL Rivet (DPL)</br>GOL Guillermo Stábile (HUR)</br>GOL Juan F Pratto (HUR),45,90,0,0
25/11/1923,Vázquez,visitante,victoria,5,1,All Boys,26° fecha del Campeonato 1923,Brin y Sengüel,Novarino,"Julio R González; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Cesáreo Onzari.","Pratolongo; Santillán y Castro; Castillo, Roldán y Rubio; Brenna, Gallardo, Llanos, Crespo y JP Rodríguez.",foto,3 GOL Juan B Rodríguez (HUR)</br>19 GOL Ángel Chiessa (HUR)</br>71 GOL Crespo (ALL)</br>75 GOL Cesáreo Onzari (HUR)</br>77 GOL Cesáreo Onzari (HUR)</br>85 GOL Adán Loizo (HUR),45,90,0,0
16/12/1923,Vázquez,local,victoria,3,1,San Fernando,27° fecha del Campeonato 1923,Parque Pereyra,Muzzio,"Julio R González; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Cesáreo Onzari.","Caballero; Etchegaray y Pérez; Saint Esteven, Barraza y Cóppola; Campos, Torres, C. González, J. González y Amicarelli.",foto,13 GOL Torres (SFE)</br>60 GOL Alfredo Larmeu (HUR)</br>69 GOL Alfredo Larmeu (HUR)</br>73 GOL Cesáreo Onzari (HUR),45,90,0,0
23/12/1923,Vázquez,visitante,empate,0,0,Colegiales,28° fecha del Campeonato 1923,García y Giribone,Novarino,"Julio R González; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Cesáreo Onzari.","Rotondo; Granuzzo y S Rossi; Del Corro, Hernández y H Rossi; G Martínez, L Martínez, A Rossi, Bonaventura y A Rossi.",foto,1° Tiempo: Sp. del Norte 0x0 Huracán,45,90,0,0
30/12/1923,Vázquez,visitante,victoria,4,0,Progresista,29° fecha del Campeonato 1923,Parque Pereyra,Delfino,"Julio R González; Antonio Sande y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Cesáreo Onzari.","Bosio; Poggi y López; Rissone, S García y A Fonte; Rocha, Lalaurette, Cevasco, Balzola y Bianchi.",foto,21 GOL Alfredo Larmeu (HUR)</br>28 GOL Alfredo Larmeu (HUR)</br>70 GOL Ángel Chiessa (HUR)</br>78 GOL Cesáreo Onzari (HUR)</br>87 EXP Fonte (PRO),45,90,0,0
10/02/1924,Vázquez,visitante,empate,3,3,El Porvenir,Pretemporada 1924 (amistoso),Pavón 2300,Celleri,"Julio R González; Carlos Nobile y Juan F Pratto; Mario Fortunato, Ramón Vázquez y Cayetano Federico; Guillermo Stábile, Julio Pérez, Alfredo Larmeu, Ángel Chiessa y Cesáreo Onzari.","López; Amejeiras y Serramía; Regino Aragón, A Sacarello y Airoldi; C Sacarello, Blas Saruppo, Ronzoni, Manuel Seoane y Gurutchague.",foto,GOL Manuel Seoane (POR)</br>GOL Manuel Seoane (POR)</br>GOL Ronzoni (POR)</br>GOL Ramón Vázquez (HUR)</br>GOL Ángel Chiessa (HUR)</br>GOL Cesáreo Onzari (HUR),45,90,0,0
17/02/1924,Vázquez,visitante,victoria,2,0,Argentinos Juniors,Pretemporada 1924 (amistoso),Estomba 900,Pastore,"Julio R González; Carlos Nobile y Julio Pérez; Juan B Rodríguez, Cayetano Federico y Juan B Scursoni; Guillermo Stábile, Adán Loizo, Alfredo Larmeu, Ángel Chiessa y Cesáreo Onzari.","Serra; J Iribarren y C Iribarren; Perini, Vaccaro y Méndez; Fernández, Vergara, Di Carlo, Souto y Rivas.",foto,25 GOL Adán Loizo (HUR)</br>40 GOL Cesáreo Onzari (HUR),45,90,0,0
24/02/1924,Pratto,visitante,empate,1,1,Sportivo Dock Sud,Pretemporada 1924 (amistoso),Dock Sud,Juan P. Barbera,"Julio R González; Carlos Nobile y Juan F Pratto; Cayetano Federico, Dante Garbagnatti y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Cesáreo Onzari.","Montelli; Rimazza y Nicolás Insúa; Paramidani, Power y Lynch; Álvarez, Toselli, Spinoso, Alejandro De los Santos y Caliche.",foto,8 GOL Spinoso (SDS)</br>32 GOL Ángel Chiessa (HUR),45,90,0,0
09/03/1924,Vázquez,neutral,derrota,0,1,Universal,Pretemporada 1924 (amistoso),Parque Pereyra,desconocido,"Dionisio Oliva; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Guillermo Stábile, Juan B Rodríguez, Fortino, Fourcade y Cesáreo Onzari.","Franzino; Paternoster y Pascucio; Bellomo, Tamburini y Argañaraz; Ridel, Galli, Lolato, Colazo y González.",foto,60 GOL Lolato (UNI),45,90,0,0
16/03/1924,Vázquez,neutral,derrota,0,3,Boca Juniors,1° final del Campeonato 1923,Sportivo Barracas,Pérez,"Julio R González; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Alfredo Larmeu, Ángel Chiessa y Cesáreo Onzari.","Américo Tesoriere; Anglese y Ramón Mutis; Segundo Medici, Busso y Elli; Pedro Calomino, Cerrotti, Domingo Tarasconi, Pertini y Oliva.",foto,48 GOL Domingo Tarasconi (BJU)</br>63 GOL Pertini (BJU)</br>81 GOL Cerrotti (BJU),45,90,0,0
30/03/1924,Vázquez,neutral,victoria,2,0,Boca Juniors,2° final del Campeonato 1923,Sportivo Barracas,Pérez,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Guillermo Stábile, Ángel Chiessa y Cesáreo Onzari.","Américo Tesoriere; Bidoglio y Ramón Mutis; Segundo Medici, Busso y Elli; Pedro Calomino, Cerrotti, Domingo Tarasconi, Pertini y Oliva.",foto,11 GOL Adán Loizo (HUR)</br>74 GOL Cesáreo Onzari (HUR),45,90,0,0
06/04/1924,Vázquez,neutral,empate,0,0,Boca Juniors,Final (desempate) del Campeonato 1923,GEBA,Pérez,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Guillermo Stábile, Ángel Chiessa y Cesáreo Onzari.","Américo Tesoriere; Bidoglio y Ramón Mutis; Segundo Medici, Busso y Elli; Pedro Calomino, Cerrotti, Domingo Tarasconi, Pozzo y Pertini.",foto,1° Tiempo: Huracán 0x0 Boca Juniors</br>2° Tiempo: Huracán 0x0 Boca Juniors</br>-Tiempo Extra-</br>1° Extra: Huracán 0x0 Boca Juniors</br>113 Partido suspendido,45,90,105,113
13/04/1924,Vázquez,visitante,derrota,1,3,Progresista,1° fecha del Campeonato 1924,Sportivo Barracas,Louzao,"Dionisio Oliva; Carlos Nobile y Juan F Pratto; Mario Fortunato, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Juan Saldías, Ángel Chiessa y Cesáreo Onzari.","Bosio; Poggi y Fonte; Pérez, M Pusso y R Pusso; Fernández, Cevasco, López, Balzola y Mac Lennan.",foto,60 GOL Mac Lennan (PRO)</br>77 GOL Cesáreo Onzari (HUR)</br>78 GOL Juan Saldías (HUR)</br>89 GOL Ángel Chiessa (HUR),45,90,0,0
20/04/1924,Pratto,local,victoria,3,0,Argentino de Quilmes,2° fecha del Campeonato 1924,Parque Pereyra,López,"Dionisio Oliva; Carlos Nobile y Juan F Pratto; Cayetano Federico, Mario Fortunato y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Manuel Murias, Ángel Chiessa y Cesáreo Onzari.","De Luca; Chavin y Ortega; Márquez, Palazzi y Estevarena; Lunera, Bonelli, Alfieri, Fabiano y González.",foto,21 GOL Adán Loizo (HUR)</br>63 GOL Cesáreo Onzari (HUR)</br>68 GOL Estevarena (ADQ) -en contra-,45,90,0,0
27/04/1924,Vázquez,neutral,derrota,0,2,Boca Juniors,Final (2° desempate) del Campeonato 1923,Sp. Barracas,Villarino,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Enrique Chiarante, Ángel Chiessa y Cesáreo Onzari.","Américo Tesoriere; Bidoglio y Ramón Mutis; Segundo Medici, Busso y Elli; Pedro Calomino, Cerrotti, Garasini, Pozzo y Pertini.",foto,59 GOL Garasini (BJU)</br>62 GOL Garasini (BJU),45,90,0,0
04/05/1924,Vázquez,visitante,derrota,0,2,Nacional (Uruguay),Amistoso 1924,Parque Central (Montevideo),Villarino,"Vicente Marmo; Julio Pérez y Carlos Nobile; Mario Fortunato, Ramón Vázquez y Juan B Scursoni; Guillermo Stábile, Juan B Rodríguez, Juan Saldías, Ángel Chiessa y Cesáreo Onzari.","Vicente Clavijo; Luis Moras y Manuel Varela; Ramón Buceta, Américo Signorelli y Concepción Martínez; Orestes Díaz, Carlos Suffioti, Ángel Barlocco, Pedro Demarco y Roberto Figueroa.",foto,37 GOL Carlos Suffioti (NAC)</br>50 GOL Ángel Barlocco (NAC),45,90,0,0
18/05/1924,-,visitante,empate,0,0,El Porvenir,Amistoso 1924,Pavón 2300,desconocido,Huracán,"López; Amejeiras y Landini; Airoldi, A Sacarello y Malerva; Cattorini, C Sacarello, Ricitelli, Regino Aragón y Gurruchague.",foto,1° Tiempo: El Porvenir 0x0 Huracán,45,90,0,0
29/05/1924,Vázquez,visitante,victoria,5,0,Urquiza,3° fecha del Campeonato 1924,Dock Sud,Pérez,"Dionisio Oliva; Carlos Nobile y Juan F Pratto; Cayetano Federico, Mario Fortunato y Juan B Scursoni; Juan B Rodríguez, Ramón Vázquez, Juan Saldías, Ángel Chiessa y Miguel Tamarit.","Derrudi; Tilhet y Laffont; Pellino, Alonso y Perazzo; Benítez, Perdomo, Cano, Busolini y Dándolo.",foto,25 GOL Juan Saldías (HUR)</br>55 GOL Juan Saldías (HUR)</br>70 GOL Juan Saldías (HUR)</br>88 GOL Juan Saldías (HUR)</br>60 GOL Ángel Chiessa (HUR),45,90,0,0
01/06/1924,Vázquez,visitante,victoria,3,1,Argentinos Juniors,4° fecha del Campeonato 1924,Estomba 900,Louzao,"Dionisio Oliva; Carlos Nobile y Juan F Pratto; Cayetano Federico, Mario Fortunato y Juan B Scursoni; Juan B Rodríguez, Ramón Vázquez, Juan Saldías, Ángel Chiessa y Miguel Tamarit.","Santamarina; Di Paola y Álvarez; Serra, Vaccaro y Méndez; Fernández, Vergara, Simons, Perini y Rivas.",foto,35 GOL Ángel Chiessa (HUR)</br>55 GOL Juan Saldías (HUR)</br>80 GOL Vergara (AJU)</br>85 GOL Juan B Rodríguez (HUR),45,90,0,0
08/06/1924,Vázquez,local,victoria,3,0,Colegiales,5° fecha del Campeonato 1924,Alvear,Pérez,"Dionisio Oliva; Mario Fortunato y Juan F Pratto; Ramón Vázquez, Dante Garbagnatti y Juan B Scursoni; Guillermo Stábile, Juan B Rodríguez, Juan Saldías, Ángel Chiessa y Miguel Tamarit.","Hernández; S Rossi y H Rossi; Bozzano, Del Corro y V Rossi; Martínez, Bernard, A Rossi, A Rossi y Passadore.",foto,15 GOL Juan Saldías (COL)</br>22 GOL Dante Garbagnatti (COL)</br>82 GOL S Rossi (COL) -en contra-,45,90,0,0
15/06/1924,Vázquez,visitante,victoria,3,0,Del Plata,6° fecha del Campeonato 1924,Parque Pereyra,Antonio Gambino,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Mario Fortunato y Ramón Vázquez; Miguel Tamarit, Juan B Rodríguez, Juan Saldías, Ángel Chiessa y Cesáreo Onzari.","Rosciano; Durante y Gaete; Di Mare, Gargioni y Badaracco; Rivet, Benítez, P Truffa, R Truffa y Ernesto Blanco.",foto,9 GOL Ángel Chiessa (HUR)</br>42 GOL Juan B Rodríguez (HUR)</br>62 EXP Ernesto Blanco (DPL)</br>62 EXP Cayetano Federico (HUR)</br>67 GOL Cesáreo Onzari (HUR),45,90,0,0
09/07/1924,Vázquez,visitante,victoria,4,1,Liga de Bahía Blanca,Amistoso 1924,Olimpo (Bahía Blanca),V. Rodríguez,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Mario Fortunato, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Juan Saldías, Ángel Chiessa y Cesáreo Onzari.","Zapperi; González y Samuel; Lanfranch, Kualich y Olea; Valenzuela, Etcheverry, Lellino, Tanera y Lezín.",foto,sin datos,45,90,0,0
27/07/1924,Vázquez,visitante,empate,0,0,Boca Alumni,7° fecha del Campeonato 1924,Brin y Sengüel,Celleri,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Mario Fortunato y Ramón Vázquez; Juan B Rodríguez, Juan B Scursoni, Juan Saldías, Ángel Chiessa y Cesáreo Onzari.","Risso; Siciliani y Prino; Bernal, Sevesi y Borzini; Pardal, Mariani, Larrosa, Soro y Barrera.",foto,62 EXP Juan F Pratto (HUR)</br>62 EXP Siciliani (BAL),45,90,0,0
03/08/1924,Pratto,local,victoria,3,1,Argentino de Banfield,8° fecha del Campeonato 1924,Sp. Barracas,Pérez,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Mario Fortunato y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Ramón Vázquez, Ángel Chiessa y Cesáreo Onzari.","Suárez; Ungaretti y Bancora; Moreyras, Barba y Dangiolillo; Delgado, Costa Bertani, Soracco, Cantarelli y Clérice.",foto,10 GOL Costa Bertani (ADB)</br>70 GOL Ángel Chiessa (HUR)</br>73 GOL Ángel Chiessa (HUR)</br>77 GOL Adán Loizo (HUR),45,90,0,0
17/08/1924,Vázquez,local,victoria,4,0,Colón (Santa Fe),Copa Reynaldo Piazza 1924,La Quema,Calixto Gardi,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Ramón Vázquez (46 Cayetano Federico), Mario Fortunato y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Juan Saldías, Ángel Chiessa y Cesáreo Onzari.","Aranda; Casablanca y E Gómez; Echagüe, Mendoza y Acosta (46 Caparelli); Batistela, Caligari, Loyarte, A Martínez y S Gómez.",foto,31 GOL Juan Saldías (HUR)</br>33 GOL Juan Saldías (HUR)</br>35 GOL Juan Saldías (HUR)</br>54 GOL Juan Saldías (HUR),45,90,0,0
24/08/1924,Pratto,visitante,derrota,0,2,Boca Juniors,9° fecha del Campeonato 1924,Boca Juniors,Repossi,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Mario Fortunato y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Juan Saldías, Ángel Chiessa y Cesáreo Onzari.","Américo Tesoriere; Bidoglio y Ramón Mutis; Segundo Medici, Busso y Elli; Domingo Tarasconi, Cerrotti, Garasini, Pozzo y Pertini.",foto,30 GOL Pozzo (BJU)</br>42 GOL Domingo Tarasconi (BJU),45,90,0,0
31/08/1924,Vázquez,local,derrota,1,2,Sportivo Dock Sud,10° fecha del Campeonato 1924,La Quema,Garigliano,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Ramón Vázquez, Mario Fortunato y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Ángel Trozzi, Ángel Chiessa y Cesáreo Onzari.","Montelli; Antonio Sande y Nicolás Insúa; Masetti, Power y Paramidani; Moro, Toselli, Licciardi, Alejandro De los Santos y Caliche.",foto,4 GOL Licciardi (SDS)</br>38 GOL De los Santos (SDS)</br>89 GOL Ángel Chiessa (HUR),45,90,0,0
07/09/1924,Pratto,local,victoria,7,0,Palermo,11° fecha del Campeonato 1924,La Quema,Scarone,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Juan B Rodríguez, Mario Fortunato y Juan B Scursoni; Adán Loizo, Ángel Chiessa, Pedro Saldías, Juan Saldías y Cesáreo Onzari.","Biscardi; Echeverría y Carmona; Samuel, Morganti y Lorenzo; Carena, Moyano, Stagnaro, Medina y Gallo.",foto,10 GOL Ángel Chiessa (HUR)</br>29 GOL Juan Saldías (HUR)</br>61 GOL Juan Saldías (HUR)</br>69 GOL Pedro Saldías (HUR)</br>73 GOL Pedro Saldías (HUR)</br>77 GOL Pedro Saldías (HUR)</br>82 GOL Ángel Chiessa (HUR),45,90,0,0
14/09/1924,Pratto,local,empate,1,1,Boca Juniors,Copa Estandarte 1924 (amistoso),La Quema,López,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Juan B Rodríguez, Mario Fortunato y Juan B Scursoni; Adán Loizo, Ángel Chiessa, Pedro Saldías, Juan Saldías y Cesáreo Onzari.","Américo Tesoriere; Bidoglio y Ramón Mutis; Segundo Medici, Strada y Artraygues; Domingo Tarasconi, Cerrotti, Garasini, Pozzo y Pertini.",foto,13 GOL Pertini (BJU)</br>63 GOL Ángel Chiessa (HUR),45,90,0,0
05/10/1924,Vázquez,local,empate,0,0,San Fernando,12° fecha del Campeonato 1924,San Fernando,López,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Mario Fortunato, Ramón Vázquez y Juan B Scursoni; Adán Loizo, Juan B Rodríguez, Pedro Saldías, Ángel Chiessa y Miguel Tamarit.","Muschietti; Pérez y Alonso; Méndez, Bruzzone y Saint Esteven; Campos, Torres, Odino, Vega y Delgado.",foto,1° Tiempo: Huracán 0x0 San Fernando,45,90,0,0
18/10/1924,Vázquez,visitante,victoria,1,0,Gimnasia y Esgrima (Santa Fe),Amistoso 1924,Boulevard Pellegrini (Santa Fe),Aguirre,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Cayetano Federico, Alberto González y Juan B Scursoni; Ramos, Juan B Rodríguez, Ramón Vázquez, Pedro Saldías y Guillermo Stábile.","Gervasoni; Rizzi y Grenón; Calzieli, M Sosa y J Sosa; Quinteros, Miguel, Hayes, Rotta y Francia.",foto,23 GOL Juan F Pratto (HUR),45,90,0,0
19/10/1924,Vázquez,visitante,derrota,1,4,Colón (Santa Fe),Amistoso 1924,Moreno y Zavalla (Santa Fe),desconocido,"Vicente Marmo; Carlos Nobile y Juan F Pratto; Juan B Rodríguez, Ramón Vázquez y Cayetano Federico; Ramos, Ángel Chiessa, Pedro Saldías, Juan Saldías y Guillermo Stábile.","Lescano; Casablanca y Gómez; Echagüe, Mendoza y Acosta; Batistela, Caligaris, Martínez, Sánchez y Gómez.",foto,48 GOL Mendoza (COL)</br>68 GOL Juan Saldías (HUR)</br>75 GOL Martínez (COL)</br>87 GOL Martínez (COL)</br>88 GOL Caligaris (COL),45,90,0,0
